圣域多钩猫;81;17;25;30;1;0;12500;650;0;3;4;13;60;0;0;15;20;1200;1;0;2500;
圣域半兽人;81;19;102;40;1;0;20000;1300;0;2;4;20;90;0;0;15;20;1200;1;0;2200;
圣域长枪兵;81;19;145;40;1;0;25000;1200;0;6;5;14;80;0;0;15;20;800;1;0;2000;
圣域蛤蟆;83;19;162;40;1;0;15000;800;0;1;2;16;80;0;0;15;20;1100;1;0;2300;
圣域雪人;83;10;1;33;1;0;20000;900;0;5;7;13;80;0;0;15;20;900;1;0;2200;
圣域蝎子;84;32;83;36;1;0;16250;800;0;4;6;13;80;0;0;15;20;1000;1;0;2500;
圣域稻草人;83;18;27;30;1;0;12500;580;0;2;2;10;80;0;0;15;20;1200;1;0;2300;
圣域尸王;81;19;152;55;1;0;25000;1800;0;20;16;18;120;0;0;15;20;800;1;0;2000;
圣域钳虫0;81;19;121;50;1;0;25000;2500;0;20;20;16;80;0;0;15;20;800;1;0;1900;
恶灵僵尸8;81;19;142;35;1;0;9000;500;0;3;3;20;85;0;0;15;20;300;1;0;800;
恶灵尸王8;81;19;143;55;1;0;21000;500;0;3;5;20;85;0;0;15;30;300;1;0;800;
蜈蚣8;81;19;73;26;0;0;11500;230;0;0;5;20;85;0;0;15;30;300;1;0;800;
黑色恶蛆8;81;19;74;28;0;0;9000;230;0;5;0;20;85;0;0;15;60;300;1;0;800;
跳跳蜂8;81;19;81;26;1;0;10500;200;0;3;3;20;85;0;0;15;30;300;1;0;800;
钳虫8;81;19;120;31;0;30;12500;270;0;5;7;20;85;0;0;15;30;300;1;0;800;
尸王8;81;19;152;40;1;100;40000;500;0;3;3;20;85;0;0;15;60;300;1;0;800;
骷髅精灵8;89;14;150;40;1;100;30000;500;0;5;4;20;85;0;0;15;60;300;1;0;800;
红野猪8;81;19;110;32;1;0;16000;330;0;0;8;20;85;0;0;15;20;300;1;0;800;
黑野猪8;81;19;111;35;1;0;19000;310;0;10;0;20;85;0;0;15;20;300;1;0;800;
楔蛾8;105;52;39;32;0;100;17500;220;0;0;5;20;85;0;0;15;60;300;1;0;800;
蝎蛇8;81;19;130;35;1;30;14000;330;0;5;3;20;85;0;0;15;60;300;1;0;800;
邪恶钳虫8;81;19;121;70;0;100;50000;1000;0;20;10;20;85;0;0;15;60;300;1;0;800;
邪恶毒蛇8;81;19;164;60;1;100;50000;1000;0;20;30;20;85;0;0;15;60;300;1;0;800;
宝箱8;107;34;166;40;1;30;21000;330;0;0;0;20;85;0;0;15;60;15;1;0;800;
暗之触龙神8;107;33;140;50;0;150;50000;5000;0;0;30;20;100;2000;0;15;60;15;1;0;800;
沃玛勇士8;97;19;32;30;1;0;14000;285;0;3;2;20;85;0;0;15;50;15;1;0;800;
沃玛战将8;97;19;33;30;1;0;14000;285;0;3;2;20;105;0;0;15;50;18;1;0;800;
沃玛卫士8;97;19;151;50;1;100;60000;1000;0;8;8;20;105;0;0;20;50;18;1;0;800;
沃玛战士8;97;19;30;30;1;0;14000;265;0;3;2;20;85;0;0;15;50;18;1;0;800;
火焰沃玛8;91;20;31;31;1;0;14500;340;0;0;0;20;85;0;0;20;50;18;1;0;800;
巨型蠕虫8;81;19;82;26;1;0;11500;200;0;3;3;20;85;0;0;15;50;18;1;0;800;
变异史莱姆8;92;21;34;60;1;100;37500;1200;0;20;20;20;85;0;0;30;50;13;1;0;800;
触龙神8;107;33;140;45;0;100;100000;1500;0;0;2000;20;220;0;0;30;50;13;1;0;800;
骷髅锤兵8;81;19;144;35;1;0;22500;390;0;3;5;20;85;0;0;15;50;13;1;0;800;
骷髅长枪兵8;81;19;145;35;1;0;19000;390;0;3;6;20;85;0;0;15;50;13;1;0;800;
骷髅刀斧手8;81;19;146;35;1;0;21000;440;0;5;5;22;85;0;0;15;40;12;1;0;800;
骷髅弓箭手8;104;45;147;35;1;0;9500;190;0;2;2;15;85;0;0;15;40;12;1;0;800;
黄泉教主8;92;19;148;60;1;50;150000;5000;0;20;24;45;185;0;0;15;80;12;1;0;800;
石墓尸王8;95;41;50;90;1;100;100000;5000;0;20;25;20;185;0;0;15;60;15;1;0;800;
祖玛弓箭手8;104;45;47;43;1;60;21000;800;0;15;15;36;85;0;0;15;60;18;1;0;800;
祖玛雕像8;101;47;61;43;1;50;24000;900;0;18;18;30;85;0;0;17;60;12;1;0;800;
祖玛卫士8;101;47;62;43;1;0;24000;1000;0;20;20;33;85;0;0;17;60;13;1;0;800;
角蝇8;103;43;41;30;0;0;15000;300;0;0;6;0;85;0;0;1;60;12;1;0;800;
电僵王8;94;40;40;25;1;30;8000;3000;3000;0;0;12;100;0;0;0;60;12;1;0;800;
虹魔蝎卫8;81;19;153;55;1;100;50000;2000;0;22;25;22;185;0;0;15;60;12;1;0;800;
虹魔猪卫8;81;19;103;55;0;50;50000;1500;0;10;25;0;185;0;0;15;60;12;1;0;800;
虹魔教主8;81;37;122;66;1;100;80000;5000;0;15;20;50;185;0;0;0;60;12;2;0;800;
月魔蜘蛛8;105;19;113;52;0;0;25000;800;0;15;30;20;85;0;0;15;30;13;4;0;800;
暴牙蜘蛛8;93;22;114;50;0;0;22500;500;0;5;5;15;85;0;0;15;30;13;1;0;800;
钢牙蜘蛛8;81;19;114;53;0;50;27500;800;0;10;20;16;85;0;0;15;20;13;1;0;800;
天狼蜘蛛8;118;19;119;40;0;0;24000;500;0;9;19;26;85;0;0;15;20;13;3;2000;800;
黑锷蜘蛛8;81;19;118;53;0;0;27500;800;0;10;20;20;85;0;0;15;60;18;4;2000;800;
花吻蜘蛛8;119;19;117;54;0;50;27500;800;0;8;11;18;85;0;0;15;60;18;1;0;800;
血巨人8;81;19;115;55;1;0;27500;800;0;10;12;26;85;0;0;15;60;18;4;2000;800;
血僵尸8;81;19;115;55;1;0;27500;1200;0;10;12;26;85;0;0;15;20;18;4;2000;800;
双头血魔8;81;19;92;60;1;100;50000;5000;0;20;20;30;85;0;0;15;20;15;5;1200;800;
双头金刚8;81;19;93;60;1;100;50000;5000;0;20;20;30;85;0;0;15;20;15;5;1200;800;
牛魔侍卫8;81;19;176;45;1;0;36500;500;0;10;10;22;85;0;0;15;20;24;1;0;800;
牛魔法师8;94;40;178;45;1;0;38000;360;0;9;12;15;85;0;0;15;20;24;1;0;800;
牛魔将军8;81;19;177;45;1;0;38500;780;0;12;15;30;85;0;0;15;60;24;1;0;800;
牛魔祭司8;96;40;179;45;1;0;36500;750;0;15;15;40;85;0;0;15;20;24;1;0;800;
赤月恶魔8;115;34;131;70;1;100;150000;5000;0;18;18;25;185;0;0;15;20;24;1;0;800;
牛魔王8;92;21;165;60;1;0;150000;3600;0;20;24;45;185;0;0;15;60;42;1;0;800;
暗之牛魔王8;92;21;165;60;1;0;150000;3600;0;20;24;45;230;0;0;0;60;24;1;0;800;
重装使者;92;21;34;60;0;1;125000;5000;0;10;25;60;150;0;0;15;20;1200;1;0;1200;
蝎子王;84;32;83;50;1;1;50000;800;0;45;10;25;50;0;0;12;30;2100;1;0;2100;
雪人王1;83;10;1;50;1;1;50000;1800;0;15;15;40;40;0;0;18;38;2300;1;0;2300;
蜈蚣王;81;19;73;50;1;1;50000;1300;0;15;25;40;80;0;0;30;60;2000;1;0;2000;
红蛇王;81;19;36;50;1;1;50000;1500;0;15;15;60;60;0;0;35;35;1600;1;0;2000;
虎蛇王;81;19;38;50;1;1;50000;1500;0;15;15;60;60;0;0;35;35;1600;1;0;2000;
地狱犬;53;19;70;50;1;1;50000;1400;0;10;20;50;80;0;0;20;50;1800;1;0;1800;
电僵王;94;40;40;50;1;1;50000;3000;0;10;15;20;140;0;0;50;50;1300;1;0;2000;
楔蛾王;105;52;39;50;1;1;50000;3000;0;10;20;30;80;0;0;50;50;1300;1;0;2000;
栗子树;112;34;141;50;1;0;75000;200;0;4;4;0;0;0;0;1;1;1200;1;100;9000;
栗子树0;87;34;141;50;1;0;150000;400;0;4;5;0;0;0;0;1;1;1200;1;0;9000;
新手宝宝;105;52;39;32;0;100;25000;1000;0;30;30;10;15;0;0;25;20;500;1;0;2500;
沃玛宝宝;97;19;151;50;1;0;25000;1000;0;20;20;40;80;0;0;25;17;800;1;0;1500;
祖玛宝宝;104;45;47;50;1;100;25000;1000;0;25;20;50;80;0;0;30;20;400;1;0;1000;
白猪宝宝;81;19;112;50;1;100;25000;1000;0;21;21;50;75;0;0;25;17;800;1;0;1800;
金刚宝宝;81;19;93;50;1;100;25000;900;0;20;23;55;70;0;0;25;18;500;5;1200;1500;
道士宝宝;81;52;72;40;1;50;25000;1500;0;40;40;40;100;0;0;20;25;400;1;500;1500;
经验宝宝;83;19;100;99;0;0;62500;30;0;1;0;4;9;0;0;15;6;1500;1;0;2500;
经验宝宝0;83;19;100;99;0;0;125000;30;0;1;0;4;9;0;0;15;6;1500;1;0;2500;
经验宝宝1;83;19;100;99;0;0;200000;30;0;1;0;4;9;0;0;15;6;1500;1;0;2500;
经验宝宝2;83;19;100;99;0;0;250000;30;0;1;0;4;9;0;0;15;6;1500;1;0;2500;
奴隶卫士;101;47;62;45;1;0;30000;1500;0;0;23;45;70;0;0;25;18;700;1;0;2000;
祖玛教父;81;49;63;65;1;0;150000;4000;0;0;24;70;100;0;0;30;25;400;1;0;3000;
暗之邪恶毒蛇;92;21;164;65;1;80;50000;3500;0;24;23;60;90;0;0;32;25;500;1;0;1200;
暗之白野猪;92;21;112;65;1;80;50000;3500;0;24;23;60;90;0;0;32;25;500;1;0;1200;
暗之邪恶钳虫;92;21;121;65;1;80;50000;3500;0;24;23;60;90;0;0;32;25;500;1;0;1200;
逆魔巨蝇;105;52;94;80;1;100;25000;1500;0;25;25;25;90;0;0;30;22;300;1;0;1000;
逆魔斗士;81;19;95;80;1;80;30000;1200;0;26;26;35;90;0;0;25;22;450;1;0;850;
逆魔斗士0;81;19;95;80;1;80;30000;1200;0;26;26;35;90;0;0;25;22;450;1;0;850;
逆魔斗士1;81;19;95;80;1;80;30000;1200;0;26;26;35;90;0;0;25;22;450;1;0;850;
逆魔侍卫;81;52;96;85;1;90;37500;2000;0;27;27;45;90;0;0;30;24;400;1;0;900;
逆魔侍卫1;81;52;96;85;1;90;37500;2000;0;27;27;45;90;0;0;30;24;400;1;0;900;
逆魔将军;81;52;97;90;1;100;50000;2500;0;28;28;50;80;0;0;35;22;300;1;0;950;
逆魔将军1;81;52;97;90;1;100;50000;2500;0;28;28;50;80;0;0;35;22;300;1;0;950;
逆魔将军0;81;52;97;90;1;100;50000;2500;0;28;28;50;80;0;0;35;22;300;1;0;950;
逆魔弓箭手;104;45;98;95;1;100;30000;1200;0;26;24;30;50;0;0;30;24;350;1;0;900;
逆魔弓箭手1;104;45;98;95;1;100;30000;1200;0;26;24;30;50;0;0;30;24;350;1;0;900;
逆魔兽;92;21;99;99;1;100;150000;5000;0;30;28;80;150;0;0;30;30;300;1;0;800;
逆魔兽0;92;21;99;99;1;100;150000;5000;0;30;28;100;180;0;0;30;80;300;1;0;800;
逆魔兽1;92;21;99;99;1;100;150000;5000;0;30;28;80;100;0;0;30;30;300;1;0;800;
卫士2;11;12;4;99;1;100;25;9999;0;200;200;200;200;200;200;200;200;300;1;0;2000;
血蛙;105;19;123;40;0;100;25000;700;0;21;21;25;60;0;0;30;60;500;1;0;800;
单眼蛙;88;14;124;45;1;100;32500;800;0;23;23;25;60;0;0;30;60;350;1;0;800;
突变蛙;82;19;125;50;1;100;42500;1200;0;24;24;30;60;0;0;32;60;300;1;0;800;
异变蛙;105;19;126;55;1;100;50000;4000;0;25;25;60;100;0;0;35;60;300;1;0;800;
狂暴异变蛙;105;52;127;60;1;100;150000;5000;0;27;25;100;200;0;0;45;35;250;1;0;600;
炎龙守护者;81;19;76;45;0;100;45000;2000;0;0;20;35;90;0;0;35;22;300;1;0;800;
炎龙守护神;81;53;76;50;1;100;50000;2500;0;27;24;50;240;0;0;0;60;300;3;0;800;
黑奴;81;19;107;50;1;100;37500;3000;0;26;25;50;80;0;0;20;60;500;1;0;1000;
黑奴0;81;19;107;50;1;100;37500;4000;0;28;27;50;100;0;0;20;60;500;1;0;1000;
炎龙神;107;33;75;99;1;50;50000;10000;0;80;20;150;200;0;0;15;100;800;1;0;800;
珞玛精灵;81;19;104;50;1;100;20000;1300;0;0;0;30;120;0;0;15;60;1500;1;0;800;
玉面罗刹;81;19;195;46;1;0;33334;5000;40;30;100;50;70;0;0;60;18;700;1;0;2000;
灵魂骷髅;100;23;37;25;1;0;25;200;0;15;15;10;30;0;0;15;60;1200;1;0;2500;
幽灵骷髅;100;23;37;35;1;0;25;300;0;15;15;10;50;0;0;15;60;1200;1;0;2500;
圣兽;114;55;171;45;1;0;25;700;0;20;25;30;100;0;0;15;60;1200;1;0;1200;
异兽;114;55;171;48;1;0;25;1600;0;60;38;20;150;0;0;15;60;1200;1;0;1200;
青甲守卫;92;21;106;50;1;100;18750;1000;0;0;0;30;120;0;0;15;60;300;1;0;800;
锦衣卫;92;21;77;50;1;100;15625;1500;0;0;0;30;120;0;0;15;60;300;1;0;800;
夜行鬼;105;52;108;50;1;100;15625;1000;0;0;0;30;120;0;0;15;60;300;1;0;800;
恶性怪;81;19;109;50;1;100;23750;1200;0;0;0;30;120;0;0;15;60;300;1;0;800;
珞玛鱼魔;92;21;105;50;1;100;8750;800;0;0;0;30;120;0;0;15;60;1500;1;0;800;
贵族统帅;81;19;136;52;1;100;25000;3000;0;0;40;100;230;0;0;30;30;600;1;0;800;
轻甲守卫;92;21;137;50;1;100;30000;1500;0;0;0;20;80;0;0;30;30;600;1;0;800;
红衣法老;81;19;135;50;1;100;25000;1200;0;0;0;20;80;0;0;30;30;600;1;0;800;
珞玛长老;94;40;134;200;1;100;30000;1000;0;0;0;20;80;0;0;30;30;300;1;0;800;
霸王教主;92;19;138;233;1;100;266670;5500;0;100;28;200;500;0;0;40;35;200;1;0;200;
毒蜥蜴0;107;33;139;50;1;100;41668;2300;0;0;23;20;80;0;0;30;30;300;1;0;800;
珞玛护法;92;21;107;50;1;100;45625;1500;0;0;0;30;120;0;0;15;15;300;1;0;800;
深海战士;81;19;78;50;1;100;41668;2300;0;30;28;80;110;0;0;30;30;300;1;0;800;
震天首将;105;52;65;50;1;100;50000;3500;0;0;0;100;240;0;0;15;15;300;1;0;800;
地牢女神;81;19;64;50;1;100;32500;1200;0;0;0;80;150;0;0;15;15;300;1;0;800;
深海蜥蜴0;81;19;129;50;1;100;32500;1600;0;0;28;40;80;0;0;30;30;300;1;0;800;
八爪鱼;94;45;128;50;1;100;31500;1300;0;0;28;10;80;0;0;30;30;300;1;0;800;
深海蛤蟆;83;19;162;37;0;80;22500;1000;0;0;28;40;70;0;0;30;30;300;1;0;800;
劲弩射手;112;45;71;99;0;0;31250;5000;0;45;45;50;160;30;30;18;15;500;1;0;1200;
深海食人花;85;13;10;50;1;0;50000;300;0;0;28;200;150;0;0;30;30;300;1;0;800;
变异法王;92;19;148;105;1;100;75000;5500;0;20;25;300;700;0;0;8;15;100;1;0;200;
变异异兽;114;55;171;64;1;0;25;1600;0;20;25;25;90;0;0;15;60;1200;1;0;800;
变异神兽;114;55;171;50;1;0;25;400;0;15;15;15;60;0;0;15;60;1200;1;0;800;
变异圣兽;114;55;171;55;1;0;25;700;0;20;20;15;75;0;0;15;60;1200;1;0;800;
狐圣;91;20;194;50;1;100;35000;2000;0;10;25;25;120;0;0;50;45;300;4;800;1000;
狐魔;94;40;193;50;1;100;35000;2000;0;8;11;18;120;0;0;15;30;400;1;0;1300;
狐仙;105;19;195;50;1;100;35000;2000;0;10;25;25;120;0;0;20;45;300;4;800;1000;
狐狸公主;104;45;195;50;1;100;35000;2000;0;11;11;13;150;0;0;20;14;200;1;0;1000;
狐王;92;21;196;100;1;100;60000;7500;0;0;200;50;280;0;0;25;80;500;5;1200;1000;
变异月魔;105;19;113;55;1;100;35000;2000;0;20;30;30;100;0;0;25;80;500;5;0;500;
毒蜥蜴;105;52;139;38;1;1000;35000;2000;0;0;30;16;30;0;0;25;30;500;1;0;500;
石狮;83;19;54;42;1;100;45000;2000;0;0;35;20;180;0;0;15;18;700;1;0;1800;
大白狐;118;19;196;45;1;100;45000;1000;0;0;40;20;150;0;0;17;18;500;1;0;1700;
雄狮;119;19;203;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
石狮守卫;105;19;55;42;1;100;35000;2000;0;0;50;30;150;0;0;20;45;300;4;800;1000;
烈焰使者;119;19;201;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
地狱守卫;119;19;200;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
大白狐0;119;19;196;46;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
陵墓帝王;119;19;202;43;1;100;35000;2000;0;15;15;35;200;0;0;50;18;250;1;0;500;
双轮刀卫;119;19;210;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
陵墓石人;119;19;211;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
青铜兽;119;19;212;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
重锤卫士;119;19;213;43;1;100;35000;2000;0;15;15;35;150;0;0;25;18;350;1;0;1500;
吸血兽;81;19;214;46;1;100;35000;2000;0;0;30;16;180;0;0;30;40;300;2;0;300;
邪恶石柱;115;34;215;46;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
妖蛇;81;19;204;46;1;100;35000;8000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
树精;81;19;205;46;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
冰龙;107;33;7;46;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;500;
石龙;115;34;4;46;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
邪恶水晶;115;34;6;48;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
贵族将领;81;19;9;48;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
幻化沙怪;95;41;12;48;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
石巨人;81;19;13;48;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
武力神将;81;19;87;48;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
蓝骑;81;19;88;48;1;100;35000;2000;0;0;30;16;180;0;0;25;17;300;1;0;300;
冰城帝王;81;19;155;84;1;100;350000;2000;0;0;30;16;200;0;0;50;30;500;1;0;500;
史前巨象;81;19;85;85;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
史前巨兽;81;19;86;86;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
冰原勇士;81;19;156;87;1;100;48000;1200;0;0;30;16;150;0;0;15;20;350;1;0;1500;
冰原劲弩;104;45;159;88;1;100;55000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
土著人;81;19;58;38;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
长臂白猴;81;19;57;38;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
长臂猕猴;81;19;56;38;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
白狮;81;19;55;38;1;100;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
石狮0;81;19;54;38;1;100;35000;1400;0;0;30;16;150;0;0;15;17;900;1;0;2000;
雅典;81;19;15;68;1;100;350000;9500;0;0;30;16;300;0;0;50;40;250;2;0;300;
幻化石怪;95;41;14;38;1;100;35000;1800;0;0;30;16;150;0;0;15;17;900;1;0;2000;
诅咒石柱;112;34;215;60;1;0;250000;20000;0;100;100;200;300;0;0;15;17;900;1;0;200;
陵墓守护神;81;19;202;60;1;100;250000;8000;0;0;30;16;300;0;0;50;17;300;3;0;300;
傀儡;92;0;196;46;1;0;33334;5000;40;30;5;20;70;0;0;60;18;700;1;0;2000;
修罗教主;60;0;160;255;1;100;200000;18888;0;20;70;150;500;0;0;30;40;300;1;0;2000;
雅典娜;60;0;160;255;1;100;200000;18888;0;20;70;150;500;0;0;30;40;300;1;0;2000;
深海骑士200;81;19;79;38;1;0;35000;2000;0;0;30;16;150;0;0;15;17;900;1;0;2000;
欢乐著人;81;19;157;38;1;0;35000;1500;0;0;30;16;100;0;0;15;17;900;1;0;2000;
带刀著人;81;19;158;38;1;0;20000;1400;0;0;30;16;100;0;0;15;17;300;1;0;800;
魔蝎大帝;105;52;190;38;1;0;35000;9500;0;0;30;16;300;0;0;50;40;300;1;0;500;
魔蝎护卫;81;19;191;38;1;0;35000;4000;0;0;30;16;200;0;0;15;17;300;1;0;800;
双锤战士;81;19;192;38;1;0;35000;1500;0;0;30;16;30;0;0;15;17;900;1;0;800;
祖玛弩箭手;104;45;47;50;1;100;35000;1500;0;20;30;16;120;0;0;15;17;500;1;0;500;
藏玛守护神;81;53;153;48;0;50;16000;1200;0;0;30;16;50;0;0;35;25;700;1;200;1500;
深海骑士;81;19;79;48;1;0;45000;1500;0;0;30;16;120;0;0;15;17;900;1;0;2000;
通天教主;81;19;9;55;1;0;30000;8000;0;50;50;250;400;0;0;25;17;300;1;0;300;
炼狱护卫;112;45;71;80;0;0;1;9999;0;0;30;30;50;0;0;18;15;500;1;0;1200;
炼狱教主;81;21;34;75;1;1;4000;5000;0;20;50;80;150;0;0;30;20;800;1;0;1500;
炼狱尸王;95;41;50;80;1;1;2000;5000;0;10;80;20;50;0;0;15;15;800;1;0;1000;
炼狱战士;91;20;31;31;1;0;580;360;0;5;5;28;50;0;0;20;13;800;1;0;1700;
炼狱蜘蛛;105;19;113;52;0;1;20000;800;0;10;25;30;70;0;0;15;17;500;4;1200;1600;
炼狱守护者;81;19;76;45;0;100;50000;1000;0;20;20;35;90;0;0;35;22;300;1;0;800;
炼狱猪卫;81;19;103;55;0;1;4000;1500;0;10;5;20;60;0;0;20;20;700;1;0;1500;
炼狱明王;81;19;148;150;1;1;6000;30000;0;100;100;150;200;0;0;70;100;250;1;0;1000;
