254;特殊药水;0;1;5;0;0;0;4;1;20;0;20;0;0;0;0;0;0;0;0;0;100;5;
255;万年雪霜;0;1;2;0;0;0;260;1;100;0;100;0;0;0;0;0;0;0;0;0;4000;5;
256;金创药（小）包;31;102;7;0;0;0;399;0;0;0;0;0;0;0;0;0;0;0;0;0;680;5;
257;魔法药（小）包;31;103;7;0;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;680;5;
258;金创药（中）包;31;104;14;0;0;0;401;0;0;0;0;0;0;0;0;0;0;0;0;0;1520;5;
259;魔法药（中）包;31;105;14;0;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0;0;1520;5;
260;地牢逃脱卷包;31;106;6;0;0;0;409;0;0;0;0;0;0;0;0;0;0;0;0;0;800;5;
261;随机传送卷包;31;107;6;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;800;5;
262;回城卷包;31;108;6;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;3200;5;
263;行会回城卷包;31;109;6;0;0;0;407;0;0;0;0;0;0;0;0;0;0;0;0;0;6200;5;
264;筹码包;31;110;14;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;6200;5;
265;魔法头盔;15;0;4;0;0;0;100;12000;0;1;0;0;0;0;0;1;0;0;0;15;12000;50;
266;求婚戒指;22;0;1;0;0;0;170;10000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;
267;血剑;5;30;45;0;0;0;66;25000;0;0;0;0;15;20;0;0;0;0;0;40;15000;5;
268;金砖;47;0;52;0;0;0;121;1;0;0;0;0;0;0;0;0;0;0;0;0;100;5;
269;宝箱;47;0;20;0;0;0;122;1;0;0;0;0;0;0;0;0;0;0;0;0;100;5;
270;护身符（大）;25;5;3;0;0;0;270;20000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;
271;面条;1;0;1;0;0;0;412;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10000;
272;圣战头盔;15;0;20;0;0;0;104;7000;4;5;2;3;0;1;0;0;0;0;1;40;35000;5;
273;法神头盔;15;0;2;0;0;0;101;7000;4;4;1;2;0;0;0;1;0;0;2;28;35000;5;
274;天尊头盔;15;0;3;0;0;0;102;7000;4;4;1;2;0;0;0;0;0;1;3;25;35000;5;
275;圣战手镯;26;0;2;0;0;0;196;7000;0;1;0;0;2;3;0;0;0;0;1;40;35000;5;
276;法神手镯;26;0;1;0;0;0;197;7000;0;1;0;0;0;0;0;4;0;0;2;28;35000;5;
277;天尊手镯;26;0;1;0;0;0;195;7000;1;2;0;0;0;0;0;0;1;4;3;25;35000;5;
278;圣战戒指;22;0;2;0;0;0;147;7000;0;0;0;1;0;7;0;0;0;0;1;40;35000;5;
279;法神戒指;22;0;1;0;0;0;158;7000;0;0;0;1;0;0;1;6;0;0;2;28;35000;5;
280;天尊戒指;22;0;1;0;0;0;157;7000;0;0;0;1;0;0;0;0;2;7;3;25;35000;5;
281;圣战项链;20;0;2;0;0;0;229;7000;0;0;0;0;3;6;0;0;0;0;1;40;35000;5;
282;法神项链;20;0;1;0;0;0;226;7000;1;2;0;0;0;0;1;8;0;0;2;28;35000;5;
283;天尊项链;20;0;1;0;0;0;234;7000;1;2;0;0;0;0;0;0;2;7;3;25;35000;5;
284;罗刹;5;7;30;0;0;0;40;25000;0;0;0;0;15;0;0;0;0;0;0;15;10000;50;
285;攻击神水;3;12;3;0;0;0;425;0;0;0;0;180;5;0;0;0;0;0;0;0;500;5;
286;魔力神水;3;12;3;0;0;0;423;0;0;0;0;180;0;0;3;0;0;0;0;0;500;5;
287;精神神水;3;12;3;0;0;0;421;0;0;0;0;180;0;0;0;0;3;0;0;0;500;5;
288;极速神水;3;12;3;0;0;0;420;0;0;1;0;180;0;0;0;0;0;0;0;0;500;5;
289;体力强效神水;3;12;3;0;0;0;424;0;50;0;0;120;0;0;0;0;0;0;0;0;500;5;
290;魔力强效神水;3;12;3;0;0;0;422;0;0;0;50;120;0;0;0;0;0;0;0;0;500;5;
291;金条包;47;0;50;0;0;0;121;1;0;0;0;0;0;0;0;0;0;0;0;0;100000;5;
292;金盒;47;0;110;0;0;0;122;1;0;0;0;0;0;0;0;0;0;0;0;0;100000;5;
293;赤血魔剑;5;30;22;0;0;12;66;23000;0;1;0;0;15;10;4;3;4;2;0;0;20000;5;
294;魔血戒指;22;133;2;25;0;0;430;4000;0;0;0;0;1;3;0;0;1;0;0;35;100000;5;
295;魔血手镯;26;134;2;25;0;0;429;4000;0;0;0;0;0;0;0;0;0;1;0;33;100000;5;
296;魔血项链;20;135;2;25;0;0;428;4000;0;0;0;0;2;2;1;3;0;0;0;33;100000;5;
297;虹魔戒指;22;136;2;5;0;0;433;4000;0;0;0;0;0;4;0;0;0;0;0;33;100000;5;
298;虹魔手镯;26;137;2;5;0;0;434;4000;0;0;0;0;0;0;0;0;0;2;0;33;100000;5;
299;虹魔项链;20;138;2;5;0;0;432;4000;0;0;0;0;0;0;0;4;0;0;0;33;100000;5;
300;血剑碎片;41;1;1;0;0;0;444;4000;0;0;0;0;0;0;0;0;0;0;0;1;500;5;
301;道神戒指;22;0;2;0;0;0;438;4000;0;0;0;0;0;0;0;0;0;0;0;37;100000;5;
302;道神手镯;26;0;2;0;0;0;436;4000;0;0;0;0;0;0;0;0;0;0;0;37;100000;5;
303;道神项链;20;0;2;0;0;0;437;4000;0;0;0;0;0;0;0;0;0;0;0;37;100000;5;
304;玉水晶;44;1;5;0;0;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
305;血魔心脏;44;1;5;0;0;0;448;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
306;魔血油;44;1;5;0;0;0;446;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
307;红蛇果;44;1;5;0;0;0;426;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
308;火炬;30;0;2;0;0;0;131;50000;0;0;0;0;0;0;0;0;0;0;0;0;2000;5;
309;星王冠;15;0;1;0;0;0;105;10000;5;5;5;5;0;0;0;0;0;0;0;0;1000;5;
310;荣誉勋章11号;30;0;0;0;0;0;393;50000;0;1;0;0;0;0;0;0;0;0;0;28;1000;5;
311;荣誉勋章12号;30;0;0;0;0;0;393;50000;0;0;0;1;0;0;0;0;0;0;0;28;1000;5;
312;荣誉勋章13号;30;0;0;0;0;0;393;50000;0;0;0;0;0;1;0;0;0;0;0;28;1000;5;
313;荣誉勋章14号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;1;0;0;0;28;1000;5;
314;荣誉勋章15号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;0;0;1;0;28;1000;5;
315;荣誉勋章21号;30;0;0;0;0;0;393;50000;0;2;0;0;0;0;0;0;0;0;0;28;1000;5;
316;荣誉勋章22号;30;0;0;0;0;0;393;50000;0;0;0;2;0;0;0;0;0;0;0;28;1000;5;
317;荣誉勋章23号;30;0;0;0;0;0;393;50000;0;0;0;0;0;2;0;0;0;0;0;28;1000;5;
318;荣誉勋章24号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;2;0;0;0;28;1000;5;
319;荣誉勋章25号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;0;0;2;0;28;1000;5;
320;荣誉勋章31号;30;0;0;0;0;0;393;50000;1;2;0;0;0;0;0;0;0;0;0;28;1000;5;
321;荣誉勋章32号;30;0;0;0;0;0;393;50000;0;0;1;2;0;0;0;0;0;0;0;28;1000;5;
322;荣誉勋章33号;30;0;0;0;0;0;393;50000;0;0;0;0;1;2;0;0;0;0;0;28;1000;5;
323;荣誉勋章34号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;1;2;0;0;0;28;1000;5;
324;荣誉勋章35号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;0;1;2;0;28;1000;5;
325;荣誉勋章41号;30;0;0;0;0;0;393;50000;1;3;0;0;0;0;0;0;0;0;0;28;1000;5;
326;荣誉勋章42号;30;0;0;0;0;0;393;50000;0;0;1;3;0;0;0;0;0;0;0;28;1000;5;
327;荣誉勋章43号;30;0;0;0;0;0;393;50000;0;0;0;0;1;3;0;0;0;0;0;28;1000;5;
328;荣誉勋章44号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;1;3;0;0;0;28;1000;5;
329;荣誉勋章45号;30;0;0;0;0;0;393;50000;0;0;0;0;0;0;0;0;1;3;0;28;1000;5;
330;龙牙;6;31;25;0;0;0;69;28000;0;5;0;0;10;18;3;6;0;0;2;28;35000;5;
331;怒斩;5;32;85;0;0;0;70;35000;0;3;0;0;12;26;0;0;0;0;1;46;35000;5;
332;逍遥扇;5;33;45;0;0;0;71;30000;1;0;0;0;5;13;0;0;4;10;0;35;38000;5;
333;留香;5;33;1;0;0;0;71;50000;1;0;0;0;0;0;0;0;0;0;0;0;100;5;
334;天魔神甲;10;6;62;0;0;0;85;35000;5;12;4;7;1;2;0;0;0;0;0;40;50000;20;
335;法神披风;10;7;21;0;0;0;86;26000;4;9;4;6;0;0;2;5;0;0;0;40;50000;20;
336;天尊道袍;10;8;37;0;0;0;87;30000;4;9;4;6;0;0;0;0;2;5;0;40;50000;20;
337;圣战宝甲;11;6;62;0;0;0;88;35000;5;12;4;7;1;2;0;0;0;0;0;40;50000;20;
338;霓裳羽衣;11;7;21;0;0;0;89;26000;4;9;4;6;0;0;2;5;0;0;0;40;50000;20;
339;天师长袍;11;8;37;0;0;0;90;30000;4;9;4;6;0;0;0;0;2;5;0;40;50000;20;
340;参赛证;30;0;1;0;0;0;274;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;100;
341;大风起兮云飞扬;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
342;几施经略挫雄豪;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
343;天下谁人不识君;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
344;雏凤清于老凤声;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
345;人生乐在相知心;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
346;只羡鸳鸯不羡仙;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
347;一代红装照汗青;5;33;1;0;0;0;71;10000;0;0;0;0;0;0;0;0;0;0;0;11;100;5;
348;勋章之心;44;1;5;0;0;0;392;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
349;绿宝石矿;43;0;4;0;0;0;282;10000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;
350;紫水晶矿;43;0;4;0;0;0;283;10000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;
351;幻境凭证;44;1;5;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;500;5;
